query_id,doc_1,click_prob_1,relevance_score_1,doc_2,click_prob_2,relevance_score_2,doc_3,click_prob_3,relevance_score_3,doc_4,click_prob_4,relevance_score_4,doc_5,click_prob_5,relevance_score_5,doc_6,click_prob_6,relevance_score_6,doc_7,click_prob_7,relevance_score_7,doc_8,click_prob_8,relevance_score_8,doc_9,click_prob_9,relevance_score_9,doc_10,click_prob_10,relevance_score_10
14548,10.0,1,2,1.0,0,3,26.0,0,2,4.0,0,4,3.0,0,2,12.0,0,3,17.0,0,2,19.0,0,2,9.0,0,3,6.0,0,1
14549,17.0,0,1,21.0,0,1,13.0,0,1,19.0,0,4,3.0,0,1,12.0,0,1,10.0,0,1,20.0,0,1,4.0,0,1,22.0,0,1
14550,5.0,1,1,4.0,0,3,3.0,0,2,2.0,0,2,11.0,0,1,8.0,0,1,1.0,0,1,7.0,0,1,10.0,0,2,9.0,0,1
14551,10.0,0,1,9.0,0,1,7.0,1,1,2.0,0,2,8.0,0,1,3.0,0,1,6.0,0,2,11.0,0,1,1.0,0,1,4.0,0,1
14553,14.0,0,1,19.0,0,1,21.0,0,1,15.0,0,3,25.0,0,1,8.0,0,3,20.0,0,2,17.0,0,1,6.0,0,2,1.0,0,3
14555,29.0,0,2,28.0,0,1,3.0,0,1,13.0,0,3,18.0,0,2,20.0,0,2,23.0,0,2,19.0,0,2,10.0,0,2,16.0,0,2
14558,8.0,0,2,19.0,1,3,6.0,0,2,11.0,0,1,17.0,0,3,3.0,0,3,12.0,0,2,7.0,0,3,4.0,0,3,13.0,0,1
14561,14.0,1,3,1.0,0,2,6.0,0,3,13.0,0,4,9.0,0,1,5.0,0,2,8.0,0,1,10.0,0,1,4.0,0,2,12.0,0,1
14562,15.0,1,2,13.0,0,2,6.0,0,1,8.0,0,1,9.0,0,1,3.0,0,1,4.0,0,2,14.0,0,1,2.0,0,1,12.0,0,1
14563,13.0,1,2,16.0,0,2,12.0,0,3,2.0,0,2,5.0,0,2,22.0,0,2,14.0,0,1,4.0,0,2,17.0,0,2,19.0,0,1
14565,9.0,0,2,5.0,0,1,4.0,0,2,12.0,0,2,8.0,1,1,2.0,0,1,1.0,0,1,11.0,0,1,7.0,0,1,3.0,0,1
14566,4.0,1,3,14.0,0,4,6.0,0,2,13.0,0,3,17.0,0,1,10.0,0,2,1.0,0,3,16.0,0,2,18.0,0,3,9.0,0,1
14567,10.0,1,1,6.0,0,2,7.0,0,2,3.0,0,2,12.0,0,4,2.0,0,1,5.0,0,1,9.0,0,2,1.0,0,2,11.0,0,2
14568,14.0,0,2,10.0,1,1,4.0,0,1,22.0,0,1,18.0,0,2,2.0,0,1,5.0,0,1,17.0,0,1,13.0,0,1,21.0,0,1
14569,8.0,0,2,11.0,0,3,4.0,0,1,10.0,0,1,6.0,1,3,9.0,0,1,1.0,0,3,5.0,0,1,7.0,0,1,3.0,0,3
14570,8.0,0,2,12.0,0,2,11.0,1,2,21.0,0,1,20.0,0,2,10.0,0,2,3.0,0,2,5.0,0,2,17.0,0,1,2.0,0,1
14571,2.0,1,1,1.0,0,3,8.0,0,1,6.0,0,1,10.0,0,1,7.0,0,1,5.0,0,2,9.0,0,1,4.0,0,1,3.0,0,1
14572,3.0,0,2,21.0,0,2,18.0,0,1,2.0,0,3,12.0,0,1,17.0,0,3,4.0,0,1,19.0,0,1,16.0,0,2,6.0,0,1
14573,8.0,1,3,12.0,0,3,14.0,0,2,26.0,0,3,25.0,0,2,5.0,0,2,20.0,0,3,28.0,0,3,4.0,0,3,13.0,0,1
14574,6.0,0,2,9.0,0,2,13.0,0,1,1.0,0,2,7.0,0,1,2.0,0,1,4.0,0,1,15.0,0,1,3.0,0,2,17.0,0,1
14575,16.0,1,3,20.0,0,1,8.0,0,3,3.0,0,3,19.0,0,1,9.0,0,3,21.0,0,2,24.0,0,3,17.0,0,3,7.0,0,2
14577,14.0,1,3,1.0,0,3,12.0,0,1,6.0,0,1,15.0,0,1,9.0,0,1,13.0,0,1,7.0,0,2,10.0,0,2,3.0,0,2
14578,11.0,0,2,17.0,0,2,7.0,0,4,3.0,0,2,6.0,0,2,9.0,1,3,2.0,0,2,16.0,0,3,15.0,0,1,4.0,0,2
14579,13.0,1,3,24.0,0,2,5.0,0,1,7.0,0,1,10.0,0,3,17.0,0,2,12.0,0,4,4.0,0,2,19.0,0,4,8.0,0,3
14580,2.0,0,1,6.0,0,1,9.0,0,1,12.0,0,1,4.0,0,2,10.0,0,1,8.0,0,2,3.0,0,1,5.0,0,1,1.0,0,1
14581,15.0,1,2,5.0,0,2,8.0,0,2,3.0,0,2,2.0,0,3,11.0,0,2,12.0,0,1,9.0,0,2,6.0,0,3,14.0,0,1
14582,8.0,1,1,6.0,0,2,12.0,0,1,10.0,0,1,4.0,0,1,1.0,0,1,9.0,0,2,3.0,0,2,5.0,0,1,7.0,0,2
14583,9.0,1,4,1.0,0,3,6.0,0,2,2.0,0,2,4.0,0,1,13.0,0,1,3.0,0,2,7.0,0,1,8.0,0,1,11.0,0,2
14584,3.0,0,1,1.0,0,1,12.0,1,4,5.0,0,1,9.0,0,4,4.0,0,3,8.0,0,2,10.0,0,1,2.0,0,1,11.0,0,1
14585,7.0,1,1,15.0,0,1,10.0,0,1,12.0,0,1,3.0,0,1,14.0,0,1,1.0,0,2,8.0,0,1,5.0,0,1,16.0,0,2
14586,4.0,1,2,3.0,0,1,1.0,0,1,8.0,0,1,7.0,0,1,9.0,0,1,2.0,0,1,12.0,0,1,10.0,0,1,11.0,0,3
14587,14.0,1,3,11.0,0,3,7.0,0,4,8.0,0,4,24.0,0,2,34.0,0,3,19.0,0,3,6.0,0,4,32.0,0,3,21.0,0,2
14589,5.0,1,2,24.0,0,1,18.0,0,2,15.0,0,2,21.0,0,2,8.0,0,1,17.0,0,3,11.0,0,2,2.0,0,2,3.0,0,1
14590,18.0,0,1,3.0,0,1,6.0,0,1,7.0,0,1,4.0,1,1,5.0,0,1,21.0,0,3,10.0,0,2,19.0,0,1,13.0,0,1
14591,5.0,1,3,17.0,0,3,6.0,0,3,19.0,0,2,23.0,0,3,12.0,0,1,10.0,0,1,24.0,0,3,11.0,0,3,20.0,0,3
14592,10.0,0,1,1.0,0,2,8.0,0,2,7.0,1,2,4.0,0,1,6.0,0,1,5.0,0,1,9.0,0,1,3.0,0,1,2.0,0,2
14593,9.0,0,4,7.0,1,4,10.0,0,1,1.0,0,4,6.0,0,1,5.0,0,1,8.0,0,1,2.0,0,1,3.0,0,1,4.0,0,1
14594,3.0,0,2,11.0,1,2,12.0,0,3,1.0,0,2,13.0,0,2,6.0,0,2,10.0,0,2,4.0,0,3,7.0,0,2,16.0,0,2
14595,11.0,0,1,1.0,0,1,12.0,0,1,5.0,0,1,7.0,0,1,6.0,0,1,3.0,0,1,10.0,0,2,8.0,0,2,13.0,0,1
14596,1.0,0,4,11.0,0,3,3.0,1,1,13.0,0,1,7.0,0,3,2.0,0,1,5.0,0,2,6.0,0,1,10.0,0,1,4.0,0,1
14597,12.0,0,2,8.0,1,3,3.0,0,1,7.0,0,1,17.0,0,3,15.0,0,1,13.0,0,1,14.0,0,1,1.0,0,1,10.0,0,1
14598,10.0,0,2,6.0,1,2,11.0,0,4,14.0,0,2,2.0,0,2,8.0,0,4,7.0,0,2,13.0,0,3,9.0,0,2,1.0,0,2
14599,19.0,1,3,4.0,0,4,15.0,0,2,18.0,0,3,3.0,0,2,13.0,0,2,20.0,0,2,1.0,0,3,7.0,0,1,16.0,0,2
14600,3.0,1,3,6.0,0,3,7.0,0,2,1.0,0,2,11.0,0,3,2.0,0,2,5.0,0,2,18.0,0,2,13.0,0,3,4.0,0,3
14602,18.0,0,2,17.0,1,2,20.0,0,2,29.0,0,2,22.0,0,2,12.0,0,2,2.0,0,2,19.0,0,2,30.0,0,1,9.0,0,2
14604,10.0,1,3,3.0,0,1,7.0,0,4,9.0,0,2,8.0,0,2,4.0,0,3,2.0,0,3,5.0,0,4,1.0,0,2,14.0,0,2
14605,7.0,0,3,1.0,0,3,3.0,1,2,8.0,0,2,12.0,0,3,13.0,0,2,9.0,0,1,6.0,0,2,2.0,0,2,11.0,0,1
14606,2.0,0,2,9.0,0,2,16.0,0,2,4.0,0,2,15.0,0,1,12.0,0,2,20.0,0,2,19.0,0,2,3.0,0,1,8.0,0,1
14607,10.0,1,2,19.0,0,3,12.0,0,2,8.0,0,2,23.0,0,2,25.0,0,3,13.0,0,1,5.0,0,1,21.0,0,3,30.0,0,2
14608,7.0,1,4,10.0,0,1,4.0,0,2,15.0,0,3,9.0,0,1,14.0,0,1,11.0,0,2,1.0,0,1,16.0,0,3,2.0,0,1
14609,8.0,0,1,6.0,1,1,9.0,0,2,3.0,0,3,5.0,0,3,4.0,0,1,1.0,0,1,10.0,0,1,2.0,0,1,7.0,0,2
14612,12.0,0,1,3.0,0,2,17.0,0,1,13.0,0,1,9.0,0,1,6.0,0,1,5.0,0,4,7.0,0,3,4.0,0,1,8.0,0,2
14613,8.0,0,1,1.0,0,2,3.0,0,1,4.0,0,1,7.0,0,1,5.0,0,1,10.0,0,1,9.0,0,1,6.0,0,1,2.0,0,2
14614,14.0,1,3,2.0,0,1,12.0,0,2,20.0,0,4,6.0,0,2,4.0,0,1,10.0,0,2,21.0,0,2,13.0,0,1,17.0,0,2
14615,7.0,0,1,11.0,0,2,23.0,0,1,10.0,0,3,19.0,0,2,1.0,0,1,5.0,0,3,17.0,0,1,12.0,0,1,22.0,0,3
14616,5.0,0,2,12.0,0,1,6.0,1,1,1.0,0,2,11.0,0,1,8.0,0,2,10.0,0,1,7.0,0,2,4.0,0,1,9.0,0,1
14617,2.0,0,1,12.0,0,1,3.0,1,1,10.0,0,1,16.0,0,1,15.0,0,1,4.0,0,1,7.0,0,1,11.0,0,1,14.0,0,1
14618,19.0,1,2,16.0,0,1,9.0,0,2,3.0,0,1,5.0,0,1,4.0,0,3,20.0,0,1,2.0,0,2,6.0,0,2,13.0,0,1
14619,12.0,0,2,6.0,1,3,8.0,0,3,15.0,0,3,3.0,0,3,16.0,0,1,2.0,0,1,9.0,0,2,11.0,0,1,7.0,0,2
14620,13.0,0,2,9.0,0,3,7.0,1,3,10.0,0,3,5.0,0,1,4.0,0,1,11.0,0,1,1.0,0,1,12.0,0,1,15.0,0,1
14622,3.0,1,1,8.0,0,3,6.0,0,2,11.0,0,1,12.0,0,1,17.0,0,3,5.0,0,2,13.0,0,1,10.0,0,1,16.0,0,3
14623,18.0,0,2,13.0,0,4,16.0,0,2,15.0,0,2,9.0,0,3,4.0,0,1,19.0,0,2,3.0,0,2,14.0,0,2,5.0,0,1
14624,2.0,0,4,13.0,0,1,10.0,0,3,3.0,0,3,9.0,0,2,11.0,0,1,5.0,0,1,7.0,0,2,12.0,0,1,1.0,0,2
14625,8.0,0,1,2.0,0,2,6.0,1,2,4.0,0,1,10.0,0,1,7.0,0,1,9.0,0,2,13.0,0,3,12.0,0,2,5.0,0,1
14626,32.0,0,2,15.0,0,1,13.0,0,2,19.0,0,1,31.0,0,2,12.0,0,1,16.0,0,3,18.0,0,3,6.0,0,1,34.0,0,2
14627,14.0,1,3,18.0,0,3,10.0,0,2,9.0,0,3,5.0,0,3,3.0,0,3,7.0,0,1,13.0,0,3,16.0,0,1,4.0,0,1
14628,10.0,0,2,8.0,0,4,1.0,0,1,13.0,0,4,15.0,1,3,3.0,0,2,2.0,0,2,7.0,0,1,6.0,0,4,5.0,0,4
14629,5.0,0,1,24.0,0,2,22.0,1,4,17.0,0,2,18.0,0,3,23.0,0,3,4.0,0,1,13.0,0,3,2.0,0,2,21.0,0,2
14630,8.0,0,1,4.0,0,2,17.0,0,3,6.0,0,2,1.0,0,3,7.0,0,3,19.0,0,1,2.0,1,2,14.0,0,2,5.0,0,1
14631,5.0,0,2,7.0,0,2,4.0,0,2,6.0,0,1,11.0,0,1,8.0,0,3,1.0,0,1,12.0,0,1,2.0,0,1,9.0,0,2
14632,24.0,1,3,11.0,0,3,21.0,0,1,1.0,0,2,19.0,0,3,13.0,0,3,8.0,0,1,9.0,0,2,20.0,0,2,7.0,0,3
14633,1.0,0,1,12.0,0,2,13.0,0,1,14.0,0,1,6.0,0,1,4.0,0,3,11.0,1,2,9.0,0,2,5.0,0,2,7.0,0,3
14634,1.0,0,1,5.0,0,1,8.0,0,2,14.0,1,2,2.0,0,1,7.0,0,1,11.0,0,1,4.0,0,1,10.0,0,2,12.0,0,1
14635,1.0,0,4,15.0,0,1,3.0,0,1,14.0,0,1,7.0,1,2,5.0,0,3,6.0,0,3,11.0,0,1,8.0,0,1,4.0,0,2
14636,9.0,1,3,22.0,0,1,19.0,0,2,10.0,0,3,13.0,0,1,8.0,0,1,7.0,0,2,2.0,0,2,11.0,0,2,18.0,0,3
14637,26.0,1,2,22.0,0,3,25.0,0,2,17.0,0,4,19.0,0,2,13.0,0,2,12.0,0,2,20.0,0,2,3.0,0,3,24.0,0,2
14638,23.0,1,2,19.0,0,3,6.0,0,3,16.0,0,2,4.0,0,2,18.0,0,1,22.0,0,1,14.0,0,2,25.0,0,3,10.0,0,2
14639,3.0,0,1,9.0,0,2,11.0,0,2,8.0,1,2,12.0,0,2,6.0,0,2,7.0,0,1,2.0,0,1,4.0,0,2,10.0,0,2
14640,19.0,0,2,30.0,0,2,34.0,0,3,36.0,0,1,11.0,0,3,9.0,0,2,32.0,0,2,13.0,0,3,25.0,0,2,22.0,0,1
14641,7.0,0,3,9.0,0,2,15.0,0,3,17.0,0,2,12.0,0,2,18.0,0,2,3.0,0,3,1.0,0,2,16.0,0,3,11.0,0,2
14642,8.0,0,2,15.0,0,3,13.0,0,2,1.0,0,2,10.0,0,2,7.0,0,2,4.0,0,2,9.0,0,2,12.0,0,1,5.0,0,1
14644,15.0,0,2,1.0,0,1,29.0,0,2,2.0,0,2,12.0,0,2,9.0,0,2,5.0,0,2,10.0,0,2,3.0,0,1,20.0,0,2
14645,5.0,0,3,22.0,1,3,6.0,0,2,8.0,0,3,15.0,0,3,1.0,0,3,2.0,0,1,20.0,0,4,14.0,0,2,17.0,0,1
14646,17.0,0,1,13.0,1,2,6.0,0,2,3.0,0,2,16.0,0,1,12.0,0,4,18.0,0,1,9.0,0,2,2.0,0,1,8.0,0,2
14647,12.0,0,3,7.0,0,2,19.0,0,2,6.0,0,1,18.0,0,3,8.0,0,2,17.0,0,1,15.0,0,2,14.0,0,1,4.0,0,1
14649,6.0,0,3,2.0,1,2,9.0,0,2,12.0,0,2,3.0,0,2,4.0,0,3,10.0,0,2,14.0,0,3,15.0,0,2,13.0,0,3
14650,16.0,1,4,12.0,0,2,7.0,0,1,14.0,0,4,17.0,0,1,2.0,0,1,10.0,0,1,18.0,0,1,19.0,0,1,13.0,0,2
14651,2.0,0,2,13.0,0,2,1.0,1,1,5.0,0,1,10.0,0,1,16.0,0,2,12.0,0,1,4.0,0,1,6.0,0,3,15.0,0,1
14652,14.0,0,2,7.0,0,2,15.0,0,1,5.0,0,1,1.0,0,1,13.0,0,1,12.0,0,2,4.0,0,1,11.0,0,1,9.0,0,2
14653,7.0,0,2,12.0,1,2,3.0,0,2,4.0,0,1,10.0,0,2,11.0,0,1,2.0,0,1,6.0,0,1,1.0,0,2,8.0,0,1
14654,25.0,1,2,7.0,0,2,28.0,0,1,3.0,0,1,10.0,0,1,13.0,0,2,19.0,0,3,29.0,0,1,33.0,0,2,32.0,0,2
14655,5.0,0,1,13.0,0,1,10.0,0,1,12.0,0,3,8.0,0,1,15.0,0,1,11.0,0,2,3.0,0,1,16.0,0,1,4.0,0,2
14656,6.0,1,2,5.0,0,1,14.0,0,2,4.0,0,1,2.0,0,2,1.0,0,1,15.0,0,2,11.0,0,2,7.0,0,1,18.0,0,2
14657,20.0,0,2,1.0,1,2,10.0,0,2,4.0,0,3,12.0,0,2,18.0,0,2,5.0,0,2,14.0,0,1,22.0,0,2,8.0,0,1
14659,18.0,0,1,1.0,1,3,10.0,0,2,13.0,0,1,21.0,0,2,14.0,0,3,2.0,0,3,20.0,0,3,15.0,0,4,4.0,0,3
14660,16.0,1,2,36.0,0,2,10.0,0,2,31.0,0,2,28.0,0,1,35.0,0,2,12.0,0,2,14.0,0,2,18.0,0,1,27.0,0,2
14661,2.0,0,2,15.0,0,2,26.0,0,2,22.0,0,2,5.0,1,1,3.0,0,3,6.0,0,1,9.0,0,1,12.0,0,1,23.0,0,2
14662,14.0,1,2,16.0,0,1,15.0,0,2,23.0,0,1,10.0,0,1,6.0,0,1,25.0,0,2,5.0,0,1,17.0,0,1,12.0,0,1
14663,9.0,0,2,16.0,0,4,8.0,0,2,12.0,1,2,15.0,0,1,11.0,0,2,1.0,0,1,6.0,0,2,2.0,0,2,10.0,0,2
14664,20.0,0,1,10.0,0,2,14.0,0,1,18.0,0,1,16.0,1,1,23.0,0,1,5.0,0,2,21.0,0,2,6.0,0,3,13.0,0,1
14665,9.0,0,2,10.0,0,2,3.0,1,2,5.0,0,2,12.0,0,2,17.0,0,2,15.0,0,2,14.0,0,2,8.0,0,2,7.0,0,2
14666,7.0,0,1,4.0,0,2,1.0,0,2,15.0,0,2,13.0,0,2,3.0,0,1,6.0,0,2,10.0,0,2,14.0,0,2,16.0,0,2
14667,4.0,0,1,14.0,1,1,2.0,0,1,5.0,0,1,6.0,0,1,8.0,0,1,1.0,0,1,11.0,0,1,18.0,0,2,12.0,0,1
14668,8.0,0,3,3.0,0,3,15.0,1,3,2.0,0,1,13.0,0,1,11.0,0,2,10.0,0,1,6.0,0,2,12.0,0,1,5.0,0,2
14670,17.0,0,2,22.0,0,2,10.0,1,3,15.0,0,3,12.0,0,1,13.0,0,2,19.0,0,3,2.0,0,3,4.0,0,3,23.0,0,3
14671,16.0,1,3,3.0,0,3,18.0,0,2,25.0,0,2,21.0,0,3,11.0,0,2,5.0,0,3,28.0,0,2,24.0,0,2,8.0,0,3
14673,7.0,1,3,6.0,0,3,4.0,0,1,5.0,0,1,12.0,0,2,11.0,0,1,1.0,0,2,8.0,0,3,13.0,0,1,3.0,0,1
14674,8.0,1,3,3.0,0,2,6.0,0,4,9.0,0,3,16.0,0,3,7.0,0,2,4.0,0,2,15.0,0,2,14.0,0,1,1.0,0,2
14675,1.0,1,2,6.0,0,2,15.0,0,2,13.0,0,2,20.0,0,2,24.0,0,2,21.0,0,1,14.0,0,1,16.0,0,2,9.0,0,1
14676,7.0,1,4,12.0,0,2,6.0,0,1,11.0,0,1,9.0,0,2,10.0,0,2,3.0,0,2,1.0,0,1,8.0,0,1,2.0,0,1
14677,10.0,0,2,13.0,1,4,3.0,0,2,7.0,0,1,16.0,0,1,12.0,0,1,6.0,0,2,22.0,0,2,2.0,0,1,5.0,0,1
14678,8.0,1,2,13.0,0,1,16.0,0,3,15.0,0,2,3.0,0,1,17.0,0,2,12.0,0,1,9.0,0,1,1.0,0,1,4.0,0,3
14679,18.0,0,1,15.0,0,2,14.0,0,1,16.0,0,2,13.0,0,1,2.0,0,2,4.0,0,1,17.0,0,2,19.0,0,3,11.0,0,2
14680,5.0,1,2,9.0,0,1,19.0,0,2,6.0,0,2,23.0,0,2,2.0,0,1,14.0,0,1,10.0,0,1,8.0,0,2,21.0,0,2
14682,8.0,1,4,10.0,0,2,4.0,0,4,14.0,0,4,7.0,0,1,3.0,0,1,12.0,0,3,5.0,0,1,6.0,0,1,11.0,0,1
14683,8.0,1,3,32.0,0,3,29.0,0,3,14.0,0,3,10.0,0,2,13.0,0,3,11.0,0,3,7.0,0,4,33.0,0,3,34.0,0,2
14684,1.0,1,4,8.0,0,3,13.0,0,3,9.0,0,1,16.0,0,3,2.0,0,1,5.0,0,3,3.0,0,3,14.0,0,3,10.0,0,2
14685,6.0,1,3,13.0,0,2,4.0,0,2,15.0,0,1,2.0,0,2,12.0,0,2,3.0,0,1,1.0,0,2,9.0,0,2,8.0,0,2
14686,27.0,0,2,14.0,1,2,2.0,0,3,13.0,0,1,22.0,0,3,9.0,0,1,4.0,0,2,26.0,0,2,1.0,0,2,8.0,0,2
14687,1.0,0,4,11.0,1,4,20.0,0,2,22.0,0,4,2.0,0,3,16.0,0,1,5.0,0,2,6.0,0,4,26.0,0,3,23.0,0,1
14688,22.0,1,2,8.0,0,2,24.0,0,1,29.0,0,2,30.0,0,2,10.0,0,1,5.0,0,1,11.0,0,2,2.0,0,1,17.0,0,2
14689,15.0,0,2,28.0,1,3,6.0,0,4,7.0,0,3,13.0,0,4,17.0,0,3,22.0,0,3,20.0,0,3,2.0,0,3,11.0,0,2
14690,20.0,1,2,21.0,0,3,5.0,0,1,6.0,0,2,8.0,0,2,23.0,0,1,15.0,0,2,9.0,0,1,3.0,0,2,24.0,0,1
14691,18.0,0,2,4.0,0,2,13.0,1,2,14.0,0,2,5.0,0,3,15.0,0,1,2.0,0,1,8.0,0,2,19.0,0,1,17.0,0,1
14692,8.0,1,2,11.0,0,4,4.0,0,4,7.0,0,2,12.0,0,1,17.0,0,1,1.0,0,1,6.0,0,1,5.0,0,1,3.0,0,2
14693,6.0,0,2,7.0,0,1,12.0,0,1,8.0,0,2,11.0,0,2,3.0,0,1,9.0,0,2,5.0,0,1,10.0,0,1,4.0,0,1
14694,9.0,1,4,10.0,0,2,11.0,0,3,5.0,0,1,12.0,0,2,3.0,0,3,6.0,0,3,2.0,0,3,7.0,0,1,8.0,0,4
14696,13.0,1,3,30.0,0,4,24.0,0,4,2.0,0,2,4.0,0,2,10.0,0,3,8.0,0,3,32.0,0,3,21.0,0,3,19.0,0,1
14697,7.0,0,2,12.0,0,1,20.0,1,2,2.0,0,1,13.0,0,1,6.0,0,2,17.0,0,2,5.0,0,1,3.0,0,1,19.0,0,1
14700,13.0,1,2,1.0,0,2,17.0,0,3,16.0,0,2,6.0,0,2,3.0,0,2,7.0,0,1,15.0,0,3,2.0,0,2,18.0,0,3
14702,13.0,0,2,1.0,0,2,14.0,0,4,8.0,0,2,3.0,0,1,17.0,0,3,7.0,0,1,5.0,0,2,11.0,0,1,16.0,0,3
14703,3.0,0,3,1.0,0,2,6.0,1,3,4.0,0,1,10.0,0,2,11.0,0,2,8.0,0,3,13.0,0,3,15.0,0,2,14.0,0,2
14705,17.0,1,1,3.0,0,2,14.0,0,2,13.0,0,1,10.0,0,1,12.0,0,1,7.0,0,1,11.0,0,2,6.0,0,1,1.0,0,2
14706,19.0,0,3,4.0,0,1,18.0,0,2,11.0,0,1,10.0,0,1,9.0,0,1,26.0,0,1,23.0,0,2,20.0,0,2,7.0,0,1
14707,8.0,0,1,5.0,1,1,9.0,0,1,14.0,0,1,6.0,0,1,12.0,0,1,7.0,0,1,4.0,0,1,1.0,0,1,10.0,0,2
14709,11.0,1,1,13.0,0,1,9.0,0,2,12.0,0,1,6.0,0,2,5.0,0,1,1.0,0,2,10.0,0,2,3.0,0,2,4.0,0,1
14710,13.0,1,2,27.0,0,3,11.0,0,2,1.0,0,2,12.0,0,3,26.0,0,2,14.0,0,2,17.0,0,2,25.0,0,2,4.0,0,1
14711,5.0,1,4,8.0,0,4,1.0,0,3,11.0,0,4,7.0,0,1,4.0,0,1,10.0,0,1,3.0,0,2,9.0,0,3,2.0,0,1
14712,10.0,1,2,7.0,0,2,1.0,0,1,11.0,0,1,13.0,0,1,5.0,0,2,6.0,0,1,9.0,0,1,3.0,0,2,8.0,0,2
14713,17.0,0,4,25.0,0,2,14.0,0,2,11.0,1,3,6.0,0,3,10.0,0,1,9.0,0,2,22.0,0,3,24.0,0,2,21.0,0,1
14714,3.0,0,1,15.0,0,1,8.0,0,1,11.0,0,1,17.0,0,1,16.0,0,1,6.0,0,1,1.0,0,2,23.0,0,2,10.0,0,1
14715,28.0,1,1,10.0,0,3,13.0,0,2,5.0,0,2,2.0,0,1,9.0,0,2,29.0,0,2,16.0,0,3,4.0,0,1,17.0,0,3
14717,9.0,0,2,15.0,0,2,22.0,0,2,16.0,1,2,2.0,0,2,24.0,0,2,11.0,0,2,5.0,0,2,25.0,0,1,3.0,0,2
14718,6.0,0,1,5.0,0,1,13.0,0,1,9.0,0,1,14.0,0,1,2.0,0,1,8.0,0,1,4.0,0,3,15.0,0,2,11.0,0,3
14719,5.0,0,3,16.0,0,1,15.0,0,2,14.0,0,3,8.0,0,3,2.0,0,2,13.0,0,2,1.0,0,2,9.0,1,3,6.0,0,2
14720,14.0,0,2,7.0,0,1,2.0,0,1,10.0,0,2,12.0,0,1,13.0,0,1,18.0,0,2,6.0,0,1,8.0,0,2,1.0,0,1
14721,13.0,1,3,8.0,0,3,2.0,0,2,1.0,0,1,19.0,0,1,3.0,0,2,11.0,0,1,7.0,0,2,5.0,0,2,10.0,0,2
14722,12.0,0,2,4.0,0,3,1.0,1,3,10.0,0,2,13.0,0,3,20.0,0,1,19.0,0,2,2.0,0,2,14.0,0,1,5.0,0,1
14723,9.0,1,3,1.0,0,3,2.0,0,3,8.0,0,3,4.0,0,2,7.0,0,4,3.0,0,2,6.0,0,4,5.0,0,1,10.0,0,1
14724,15.0,0,3,19.0,1,2,3.0,0,2,6.0,0,1,17.0,0,2,9.0,0,2,8.0,0,2,12.0,0,2,2.0,0,1,5.0,0,2
14725,17.0,0,3,12.0,1,1,10.0,0,3,1.0,0,2,8.0,0,2,5.0,0,1,6.0,0,2,3.0,0,3,18.0,0,1,15.0,0,2
14726,22.0,0,1,26.0,0,1,29.0,0,2,6.0,0,3,23.0,0,2,10.0,0,2,19.0,0,2,13.0,0,2,9.0,0,1,20.0,0,1
14728,3.0,0,3,11.0,0,4,2.0,0,2,10.0,1,3,5.0,0,1,6.0,0,2,8.0,0,1,9.0,0,1,7.0,0,2,12.0,0,2
14729,8.0,1,4,2.0,0,3,7.0,0,3,5.0,0,2,3.0,0,1,17.0,0,1,10.0,0,3,14.0,0,1,9.0,0,1,13.0,0,1
14730,10.0,0,3,12.0,1,2,14.0,0,3,4.0,0,3,3.0,0,2,6.0,0,1,15.0,0,2,7.0,0,3,8.0,0,2,2.0,0,3
14731,3.0,0,4,2.0,0,3,10.0,0,2,4.0,0,1,8.0,0,1,5.0,0,1,9.0,0,1,1.0,0,1,7.0,0,1,6.0,0,1
14732,10.0,0,3,17.0,1,3,18.0,0,1,5.0,0,2,14.0,0,1,11.0,0,2,13.0,0,4,2.0,0,4,6.0,0,4,16.0,0,3
14733,10.0,0,1,33.0,0,3,11.0,1,1,12.0,0,1,36.0,0,2,1.0,0,1,20.0,0,2,37.0,0,3,9.0,0,2,6.0,0,1
14734,2.0,0,2,15.0,0,2,17.0,0,3,19.0,0,3,22.0,0,3,21.0,0,1,6.0,0,2,4.0,0,3,5.0,0,3,20.0,0,2
14735,14.0,1,2,6.0,0,2,8.0,0,2,16.0,0,2,17.0,0,2,12.0,0,1,2.0,0,2,7.0,0,1,21.0,0,1,20.0,0,1
14736,10.0,0,1,2.0,0,1,12.0,0,1,9.0,0,2,13.0,0,2,5.0,0,1,4.0,0,1,8.0,0,1,7.0,0,2,3.0,0,2
14737,5.0,1,2,9.0,0,2,25.0,0,2,8.0,0,3,24.0,0,3,7.0,0,2,17.0,0,1,14.0,0,2,20.0,0,2,21.0,0,2
14738,6.0,0,1,20.0,1,1,5.0,0,2,4.0,0,1,18.0,0,1,15.0,0,2,17.0,0,2,22.0,0,2,14.0,0,1,8.0,0,1
14739,12.0,0,3,9.0,1,3,15.0,0,2,11.0,0,2,4.0,0,3,3.0,0,3,5.0,0,2,16.0,0,3,1.0,0,1,13.0,0,1
14740,11.0,0,3,21.0,0,2,35.0,0,1,16.0,0,2,31.0,0,2,8.0,1,2,15.0,0,1,24.0,0,2,33.0,0,1,10.0,0,1
14741,8.0,0,3,17.0,0,1,25.0,0,3,1.0,0,2,23.0,0,2,2.0,0,1,5.0,0,3,6.0,0,1,10.0,0,3,24.0,0,3
